biome,species_constant,species_name,national_dex,types
Cave,SPECIES_GABITE,Gabite,NATIONAL_DEX_GABITE,DRAGON/GROUND
Cave,SPECIES_GALLADE,Gallade,NATIONAL_DEX_GALLADE,PSYCHIC/FIGHTING
Cave,SPECIES_GARBODOR,Garbodor,NATIONAL_DEX_GARBODOR,POISON
Cave,SPECIES_GARCHOMP,Garchomp,NATIONAL_DEX_GARCHOMP,DRAGON/GROUND
Cave,SPECIES_GARDEVOIR,Gardevoir,NATIONAL_DEX_GARDEVOIR,PSYCHIC
Cave,SPECIES_GARGANACL,Garganacl,NATIONAL_DEX_GARGANACL,ROCK
Cave,SPECIES_GASTLY,Gastly,NATIONAL_DEX_GASTLY,GHOST/POISON
Cave,SPECIES_GASTRODON_WEST,Gastrodon,NATIONAL_DEX_GASTRODON,WATER/GROUND
Cave,SPECIES_GENGAR,Gengar,NATIONAL_DEX_GENGAR,GHOST/POISON
Cave,SPECIES_GEODUDE,Geodude,NATIONAL_DEX_GEODUDE,ROCK/GROUND
Cave,SPECIES_GHOLDENGO,Gholdengo,NATIONAL_DEX_GHOLDENGO,STEEL/GHOST
Cave,SPECIES_GIBLE,Gible,NATIONAL_DEX_GIBLE,DRAGON/GROUND
Cave,SPECIES_GIGALITH,Gigalith,NATIONAL_DEX_GIGALITH,ROCK
Cave,SPECIES_GIMMIGHOUL_CHEST,Gimmighoul,NATIONAL_DEX_GIMMIGHOUL,GHOST
Cave,SPECIES_GIRAFARIG,Girafarig,NATIONAL_DEX_GIRAFARIG,NORMAL/PSYCHIC
Cave,SPECIES_GIRATINA_ALTERED,Giratina,NATIONAL_DEX_GIRATINA,GHOST/DRAGON
Cave,SPECIES_GLIGAR,Gligar,NATIONAL_DEX_GLIGAR,GROUND/FLYING
Cave,SPECIES_GLIMMET,Glimmet,NATIONAL_DEX_GLIMMET,ROCK/POISON
Cave,SPECIES_GLIMMORA,Glimmora,NATIONAL_DEX_GLIMMORA,ROCK/POISON
Cave,SPECIES_GLISCOR,Gliscor,NATIONAL_DEX_GLISCOR,GROUND/FLYING
Cave,SPECIES_GLOOM,Gloom,NATIONAL_DEX_GLOOM,GRASS/POISON
Cave,SPECIES_GOLBAT,Golbat,NATIONAL_DEX_GOLBAT,POISON/FLYING
Cave,SPECIES_GOLEM,Golem,NATIONAL_DEX_GOLEM,ROCK/GROUND
Cave,SPECIES_GOLETT,Golett,NATIONAL_DEX_GOLETT,GROUND/GHOST
Cave,SPECIES_GOLURK,Golurk,NATIONAL_DEX_GOLURK,GROUND/GHOST
Cave,SPECIES_GOODRA,Goodra,NATIONAL_DEX_GOODRA,DRAGON
Cave,SPECIES_GOOMY,Goomy,NATIONAL_DEX_GOOMY,DRAGON
Cave,SPECIES_GOTHITA,Gothita,NATIONAL_DEX_GOTHITA,PSYCHIC
Cave,SPECIES_GOTHITELLE,Gothitelle,NATIONAL_DEX_GOTHITELLE,PSYCHIC
Cave,SPECIES_GOTHORITA,Gothorita,NATIONAL_DEX_GOTHORITA,PSYCHIC
Cave,SPECIES_GOURGEIST_AVERAGE,Gourgeist,NATIONAL_DEX_GOURGEIST,GHOST/GRASS
Cave,SPECIES_GRAFAIAI,Grafaiai,NATIONAL_DEX_GRAFAIAI,POISON/NORMAL
Cave,SPECIES_GRAVELER,Graveler,NATIONAL_DEX_GRAVELER,ROCK/GROUND
Cave,SPECIES_GREAVARD,Greavard,NATIONAL_DEX_GREAVARD,GHOST
Cave,SPECIES_GRENINJA,Greninja,NATIONAL_DEX_GRENINJA,WATER/DARK
Cave,SPECIES_GRIMER,Grimer,NATIONAL_DEX_GRIMER,POISON
Cave,SPECIES_GRIMMSNARL,Grimmsnarl,NATIONAL_DEX_GRIMMSNARL,DARK/FAIRY
Cave,SPECIES_GRUMPIG,Grumpig,NATIONAL_DEX_GRUMPIG,PSYCHIC
Cave,SPECIES_GULPIN,Gulpin,NATIONAL_DEX_GULPIN,POISON
Cave,SPECIES_HAKAMO_O,Hakamo-o,NATIONAL_DEX_HAKAMO_O,DRAGON/FIGHTING
Cave,SPECIES_HATENNA,Hatenna,NATIONAL_DEX_HATENNA,PSYCHIC
Cave,SPECIES_HATTERENE,Hatterene,NATIONAL_DEX_HATTERENE,PSYCHIC/FAIRY
Cave,SPECIES_HATTREM,Hattrem,NATIONAL_DEX_HATTREM,PSYCHIC
Cave,SPECIES_HAUNTER,Haunter,NATIONAL_DEX_HAUNTER,GHOST/POISON
Cave,SPECIES_HAXORUS,Haxorus,NATIONAL_DEX_HAXORUS,DRAGON
Cave,SPECIES_HIPPOPOTAS,Hippopotas,NATIONAL_DEX_HIPPOPOTAS,GROUND
Cave,SPECIES_HIPPOWDON,Hippowdon,NATIONAL_DEX_HIPPOWDON,GROUND
Cave,SPECIES_HONCHKROW,Honchkrow,NATIONAL_DEX_HONCHKROW,DARK/FLYING
Cave,SPECIES_HONEDGE,Honedge,NATIONAL_DEX_HONEDGE,STEEL/GHOST
Cave,SPECIES_HOUNDOOM,Houndoom,NATIONAL_DEX_HOUNDOOM,DARK/FIRE
Cave,SPECIES_HOUNDOUR,Houndour,NATIONAL_DEX_HOUNDOUR,DARK/FIRE
Cave,SPECIES_HOUNDSTONE,Houndstone,NATIONAL_DEX_HOUNDSTONE,GHOST
Cave,SPECIES_HYDRAPPLE,Hydrapple,NATIONAL_DEX_HYDRAPPLE,GRASS/DRAGON
Cave,SPECIES_HYDREIGON,Hydreigon,NATIONAL_DEX_HYDREIGON,DARK/DRAGON
Cave,SPECIES_HYPNO,Hypno,NATIONAL_DEX_HYPNO,PSYCHIC
Cave,SPECIES_IMPIDIMP,Impidimp,NATIONAL_DEX_IMPIDIMP,DARK/FAIRY
Cave,SPECIES_INCINEROAR,Incineroar,NATIONAL_DEX_INCINEROAR,FIRE/DARK
Cave,SPECIES_INDEEDEE_M,Indeedee,NATIONAL_DEX_INDEEDEE,PSYCHIC/NORMAL
Cave,SPECIES_INKAY,Inkay,NATIONAL_DEX_INKAY,DARK/PSYCHIC
Cave,SPECIES_IVYSAUR,Ivysaur,NATIONAL_DEX_IVYSAUR,GRASS/POISON
Cave,SPECIES_JANGMO_O,Jangmo-o,NATIONAL_DEX_JANGMO_O,DRAGON
Cave,SPECIES_JELLICENT,Jellicent,NATIONAL_DEX_JELLICENT,WATER/GHOST
Cave,SPECIES_JYNX,Jynx,NATIONAL_DEX_JYNX,ICE/PSYCHIC
Cave,SPECIES_KABUTO,Kabuto,NATIONAL_DEX_KABUTO,ROCK/WATER
Cave,SPECIES_KABUTOPS,Kabutops,NATIONAL_DEX_KABUTOPS,ROCK/WATER
Cave,SPECIES_KADABRA,Kadabra,NATIONAL_DEX_KADABRA,PSYCHIC
Cave,SPECIES_KAKUNA,Kakuna,NATIONAL_DEX_KAKUNA,BUG/POISON
Cave,SPECIES_KINGAMBIT,Kingambit,NATIONAL_DEX_KINGAMBIT,DARK/STEEL
Cave,SPECIES_KINGDRA,Kingdra,NATIONAL_DEX_KINGDRA,WATER/DRAGON
Cave,SPECIES_KIRLIA,Kirlia,NATIONAL_DEX_KIRLIA,PSYCHIC
Cave,SPECIES_KLANG,Klang,NATIONAL_DEX_KLANG,STEEL
Cave,SPECIES_KLAWF,Klawf,NATIONAL_DEX_KLAWF,ROCK
Cave,SPECIES_KLEAVOR,Kleavor,NATIONAL_DEX_KLEAVOR,BUG/ROCK
Cave,SPECIES_KLEFKI,Klefki,NATIONAL_DEX_KLEFKI,STEEL/FAIRY
Cave,SPECIES_KLINK,Klink,NATIONAL_DEX_KLINK,STEEL
Cave,SPECIES_KLINKLANG,Klinklang,NATIONAL_DEX_KLINKLANG,STEEL
Cave,SPECIES_KOFFING,Koffing,NATIONAL_DEX_KOFFING,POISON
Cave,SPECIES_KOMMO_O,Kommo-o,NATIONAL_DEX_KOMMO_O,DRAGON/FIGHTING
Cave,SPECIES_KROKOROK,Krokorok,NATIONAL_DEX_KROKOROK,GROUND/DARK
Cave,SPECIES_KROOKODILE,Krookodile,NATIONAL_DEX_KROOKODILE,GROUND/DARK
Cave,SPECIES_LAIRON,Lairon,NATIONAL_DEX_LAIRON,STEEL/ROCK
Cave,SPECIES_LAMPENT,Lampent,NATIONAL_DEX_LAMPENT,GHOST/FIRE
Cave,SPECIES_LANDORUS_INCARNATE,Landorus,NATIONAL_DEX_LANDORUS,GROUND/FLYING
Cave,SPECIES_LARVITAR,Larvitar,NATIONAL_DEX_LARVITAR,ROCK/GROUND
Cave,SPECIES_LIEPARD,Liepard,NATIONAL_DEX_LIEPARD,DARK
Cave,SPECIES_LILEEP,Lileep,NATIONAL_DEX_LILEEP,ROCK/GRASS
Cave,SPECIES_LITWICK,Litwick,NATIONAL_DEX_LITWICK,GHOST/FIRE
Cave,SPECIES_LOKIX,Lokix,NATIONAL_DEX_LOKIX,BUG/DARK
Cave,SPECIES_LUCARIO,Lucario,NATIONAL_DEX_LUCARIO,FIGHTING/STEEL
Cave,SPECIES_LUNATONE,Lunatone,NATIONAL_DEX_LUNATONE,ROCK/PSYCHIC
Cave,SPECIES_LYCANROC_MIDDAY,Lycanroc,NATIONAL_DEX_LYCANROC,ROCK
Cave,SPECIES_MABOSSTIFF,Mabosstiff,NATIONAL_DEX_MABOSSTIFF,DARK
Cave,SPECIES_MAGCARGO,Magcargo,NATIONAL_DEX_MAGCARGO,FIRE/ROCK
Cave,SPECIES_MAGNEZONE,Magnezone,NATIONAL_DEX_MAGNEZONE,ELECTRIC/STEEL
Cave,SPECIES_MALAMAR,Malamar,NATIONAL_DEX_MALAMAR,DARK/PSYCHIC
Cave,SPECIES_MAMOSWINE,Mamoswine,NATIONAL_DEX_MAMOSWINE,ICE/GROUND
Cave,SPECIES_MANDIBUZZ,Mandibuzz,NATIONAL_DEX_MANDIBUZZ,DARK/FLYING
Cave,SPECIES_MAREANIE,Mareanie,NATIONAL_DEX_MAREANIE,POISON/WATER
Cave,SPECIES_MAROWAK,Marowak,NATIONAL_DEX_MAROWAK,GROUND
Cave,SPECIES_MARSHTOMP,Marshtomp,NATIONAL_DEX_MARSHTOMP,WATER/GROUND
Cave,SPECIES_MASCHIFF,Maschiff,NATIONAL_DEX_MASCHIFF,DARK
Cave,SPECIES_MAWILE,Mawile,NATIONAL_DEX_MAWILE,STEEL/FAIRY
Cave,SPECIES_MEDICHAM,Medicham,NATIONAL_DEX_MEDICHAM,FIGHTING/PSYCHIC
Cave,SPECIES_MEDITITE,Meditite,NATIONAL_DEX_MEDITITE,FIGHTING/PSYCHIC
Cave,SPECIES_MEOWSCARADA,Meowscarada,NATIONAL_DEX_MEOWSCARADA,GRASS/DARK
Cave,SPECIES_MEOWSTIC_M,Meowstic,NATIONAL_DEX_MEOWSTIC,PSYCHIC
Cave,SPECIES_METAGROSS,Metagross,NATIONAL_DEX_METAGROSS,STEEL/PSYCHIC
Cave,SPECIES_METANG,Metang,NATIONAL_DEX_METANG,STEEL/PSYCHIC
Cave,SPECIES_MIGHTYENA,Mightyena,NATIONAL_DEX_MIGHTYENA,DARK
Cave,SPECIES_MIME_JR,Mime Jr.,NATIONAL_DEX_MIME_JR,PSYCHIC/FAIRY
Cave,SPECIES_MIMIKYU_DISGUISED,Mimikyu,NATIONAL_DEX_MIMIKYU,GHOST/FAIRY
Cave,SPECIES_MINIOR,Minior,NATIONAL_DEX_MINIOR,ROCK/FLYING
Cave,SPECIES_MISDREAVUS,Misdreavus,NATIONAL_DEX_MISDREAVUS,GHOST
Cave,SPECIES_MISMAGIUS,Mismagius,NATIONAL_DEX_MISMAGIUS,GHOST
Cave,SPECIES_MORGREM,Morgrem,NATIONAL_DEX_MORGREM,DARK/FAIRY
Cave,SPECIES_MORPEKO_FULL_BELLY,Morpeko,NATIONAL_DEX_MORPEKO,ELECTRIC/DARK
Cave,SPECIES_MR_MIME,Mr. Mime,NATIONAL_DEX_MR_MIME,PSYCHIC/FAIRY
Cave,SPECIES_MR_RIME,Mr. Rime,NATIONAL_DEX_MR_RIME,ICE/PSYCHIC
Cave,SPECIES_MUDBRAY,Mudbray,NATIONAL_DEX_MUDBRAY,GROUND
Cave,SPECIES_MUDSDALE,Mudsdale,NATIONAL_DEX_MUDSDALE,GROUND
Cave,SPECIES_MUK,Muk,NATIONAL_DEX_MUK,POISON
Cave,SPECIES_MUNKIDORI,Munkidori,NATIONAL_DEX_MUNKIDORI,POISON/PSYCHIC
Cave,SPECIES_MUNNA,Munna,NATIONAL_DEX_MUNNA,PSYCHIC
Cave,SPECIES_MURKROW,Murkrow,NATIONAL_DEX_MURKROW,DARK/FLYING
Cave,SPECIES_MUSHARNA,Musharna,NATIONAL_DEX_MUSHARNA,PSYCHIC
Cave,SPECIES_NACLI,Nacli,NATIONAL_DEX_NACLI,ROCK
Cave,SPECIES_NACLSTACK,Naclstack,NATIONAL_DEX_NACLSTACK,ROCK
Cave,SPECIES_NATU,Natu,NATIONAL_DEX_NATU,PSYCHIC/FLYING
Cave,SPECIES_NICKIT,Nickit,NATIONAL_DEX_NICKIT,DARK
Cave,SPECIES_NIDOKING,Nidoking,NATIONAL_DEX_NIDOKING,POISON/GROUND
Cave,SPECIES_NIDOQUEEN,Nidoqueen,NATIONAL_DEX_NIDOQUEEN,POISON/GROUND
Cave,SPECIES_NIDORAN_F,Nidoran♀,NATIONAL_DEX_NIDORAN_F,POISON
Cave,SPECIES_NIDORAN_M,Nidoran♂,NATIONAL_DEX_NIDORAN_M,POISON
Cave,SPECIES_NIDORINA,Nidorina,NATIONAL_DEX_NIDORINA,POISON
Cave,SPECIES_NIDORINO,Nidorino,NATIONAL_DEX_NIDORINO,POISON
Cave,SPECIES_NINCADA,Nincada,NATIONAL_DEX_NINCADA,BUG/GROUND
Cave,SPECIES_NOIBAT,Noibat,NATIONAL_DEX_NOIBAT,FLYING/DRAGON
Cave,SPECIES_NOIVERN,Noivern,NATIONAL_DEX_NOIVERN,FLYING/DRAGON
Cave,SPECIES_NOSEPASS,Nosepass,NATIONAL_DEX_NOSEPASS,ROCK
Cave,SPECIES_NUMEL,Numel,NATIONAL_DEX_NUMEL,FIRE/GROUND
Cave,SPECIES_NUZLEAF,Nuzleaf,NATIONAL_DEX_NUZLEAF,GRASS/DARK
Cave,SPECIES_OBSTAGOON,Obstagoon,NATIONAL_DEX_OBSTAGOON,DARK/NORMAL
Cave,SPECIES_ODDISH,Oddish,NATIONAL_DEX_ODDISH,GRASS/POISON
Cave,SPECIES_OKIDOGI,Okidogi,NATIONAL_DEX_OKIDOGI,POISON/FIGHTING
Cave,SPECIES_OMANYTE,Omanyte,NATIONAL_DEX_OMANYTE,ROCK/WATER
Cave,SPECIES_OMASTAR,Omastar,NATIONAL_DEX_OMASTAR,ROCK/WATER
Cave,SPECIES_ONIX,Onix,NATIONAL_DEX_ONIX,ROCK/GROUND
Cave,SPECIES_ORANGURU,Oranguru,NATIONAL_DEX_ORANGURU,NORMAL/PSYCHIC
Cave,SPECIES_ORBEETLE,Orbeetle,NATIONAL_DEX_ORBEETLE,BUG/PSYCHIC
Cave,SPECIES_ORTHWORM,Orthworm,NATIONAL_DEX_ORTHWORM,STEEL
Cave,SPECIES_OVERQWIL,Overqwil,NATIONAL_DEX_OVERQWIL,DARK/POISON
Cave,SPECIES_PALOSSAND,Palossand,NATIONAL_DEX_PALOSSAND,GHOST/GROUND
Cave,SPECIES_PALPITOAD,Palpitoad,NATIONAL_DEX_PALPITOAD,WATER/GROUND
Cave,SPECIES_PANGORO,Pangoro,NATIONAL_DEX_PANGORO,FIGHTING/DARK
Cave,SPECIES_PAWNIARD,Pawniard,NATIONAL_DEX_PAWNIARD,DARK/STEEL
Cave,SPECIES_PERRSERKER,Perrserker,NATIONAL_DEX_PERRSERKER,STEEL
Cave,SPECIES_PHANPY,Phanpy,NATIONAL_DEX_PHANPY,GROUND
Cave,SPECIES_PHANTUMP,Phantump,NATIONAL_DEX_PHANTUMP,GHOST/GRASS
Cave,SPECIES_PILOSWINE,Piloswine,NATIONAL_DEX_PILOSWINE,ICE/GROUND
Cave,SPECIES_POLTCHAGEIST_COUNTERFEIT,Poltchageist,NATIONAL_DEX_POLTCHAGEIST,GRASS/GHOST
Cave,SPECIES_POLTEAGEIST_PHONY,Polteageist,NATIONAL_DEX_POLTEAGEIST,GHOST
Cave,SPECIES_POOCHYENA,Poochyena,NATIONAL_DEX_POOCHYENA,DARK
Cave,SPECIES_PROBOPASS,Probopass,NATIONAL_DEX_PROBOPASS,ROCK/STEEL
Cave,SPECIES_PUMPKABOO_AVERAGE,Pumpkaboo,NATIONAL_DEX_PUMPKABOO,GHOST/GRASS
Cave,SPECIES_PUPITAR,Pupitar,NATIONAL_DEX_PUPITAR,ROCK/GROUND
Cave,SPECIES_PURRLOIN,Purrloin,NATIONAL_DEX_PURRLOIN,DARK
Cave,SPECIES_QUAGSIRE,Quagsire,NATIONAL_DEX_QUAGSIRE,WATER/GROUND
Cave,SPECIES_QWILFISH,Qwilfish,NATIONAL_DEX_QWILFISH,WATER/POISON
Cave,SPECIES_RABSCA,Rabsca,NATIONAL_DEX_RABSCA,BUG/PSYCHIC
Cave,SPECIES_RALTS,Ralts,NATIONAL_DEX_RALTS,PSYCHIC
Cave,SPECIES_RAMPARDOS,Rampardos,NATIONAL_DEX_RAMPARDOS,ROCK
Cave,SPECIES_RELICANTH,Relicanth,NATIONAL_DEX_RELICANTH,WATER/ROCK
Cave,SPECIES_REUNICLUS,Reuniclus,NATIONAL_DEX_REUNICLUS,PSYCHIC
Cave,SPECIES_REVAVROOM,Revavroom,NATIONAL_DEX_REVAVROOM,STEEL/POISON
Cave,SPECIES_RHYDON,Rhydon,NATIONAL_DEX_RHYDON,GROUND/ROCK
Cave,SPECIES_RHYHORN,Rhyhorn,NATIONAL_DEX_RHYHORN,GROUND/ROCK
Cave,SPECIES_RHYPERIOR,Rhyperior,NATIONAL_DEX_RHYPERIOR,GROUND/ROCK
Cave,SPECIES_ROCKRUFF,Rockruff,NATIONAL_DEX_ROCKRUFF,ROCK
Cave,SPECIES_ROGGENROLA,Roggenrola,NATIONAL_DEX_ROGGENROLA,ROCK
Cave,SPECIES_ROLYCOLY,Rolycoly,NATIONAL_DEX_ROLYCOLY,ROCK
Cave,SPECIES_ROSELIA,Roselia,NATIONAL_DEX_ROSELIA,GRASS/POISON
Cave,SPECIES_ROSERADE,Roserade,NATIONAL_DEX_ROSERADE,GRASS/POISON
Cave,SPECIES_RUNERIGUS,Runerigus,NATIONAL_DEX_RUNERIGUS,GROUND/GHOST
Cave,SPECIES_SABLEYE,Sableye,NATIONAL_DEX_SABLEYE,DARK/GHOST
Cave,SPECIES_SALAMENCE,Salamence,NATIONAL_DEX_SALAMENCE,DRAGON/FLYING
Cave,SPECIES_SALANDIT,Salandit,NATIONAL_DEX_SALANDIT,POISON/FIRE
Cave,SPECIES_SALAZZLE,Salazzle,NATIONAL_DEX_SALAZZLE,POISON/FIRE
Cave,SPECIES_SANDACONDA,Sandaconda,NATIONAL_DEX_SANDACONDA,GROUND
Cave,SPECIES_SANDILE,Sandile,NATIONAL_DEX_SANDILE,GROUND/DARK
Cave,SPECIES_SANDSHREW,Sandshrew,NATIONAL_DEX_SANDSHREW,GROUND
Cave,SPECIES_SANDSLASH,Sandslash,NATIONAL_DEX_SANDSLASH,GROUND
Cave,SPECIES_SANDYGAST,Sandygast,NATIONAL_DEX_SANDYGAST,GHOST/GROUND
Cave,SPECIES_SCIZOR,Scizor,NATIONAL_DEX_SCIZOR,BUG/STEEL
Cave,SPECIES_SCOLIPEDE,Scolipede,NATIONAL_DEX_SCOLIPEDE,BUG/POISON
Cave,SPECIES_SCRAFTY,Scrafty,NATIONAL_DEX_SCRAFTY,DARK/FIGHTING
Cave,SPECIES_SCRAGGY,Scraggy,NATIONAL_DEX_SCRAGGY,DARK/FIGHTING
Cave,SPECIES_SEISMITOAD,Seismitoad,NATIONAL_DEX_SEISMITOAD,WATER/GROUND
Cave,SPECIES_SEVIPER,Seviper,NATIONAL_DEX_SEVIPER,POISON
Cave,SPECIES_SHARPEDO,Sharpedo,NATIONAL_DEX_SHARPEDO,WATER/DARK
Cave,SPECIES_SHEDINJA,Shedinja,NATIONAL_DEX_SHEDINJA,BUG/GHOST
Cave,SPECIES_SHELGON,Shelgon,NATIONAL_DEX_SHELGON,DRAGON
Cave,SPECIES_SHIELDON,Shieldon,NATIONAL_DEX_SHIELDON,ROCK/STEEL
Cave,SPECIES_SHIFTRY,Shiftry,NATIONAL_DEX_SHIFTRY,GRASS/DARK
Cave,SPECIES_SHROODLE,Shroodle,NATIONAL_DEX_SHROODLE,POISON/NORMAL
Cave,SPECIES_SHUCKLE,Shuckle,NATIONAL_DEX_SHUCKLE,BUG/ROCK
Cave,SPECIES_SHUPPET,Shuppet,NATIONAL_DEX_SHUPPET,GHOST
Cave,SPECIES_SIGILYPH,Sigilyph,NATIONAL_DEX_SIGILYPH,PSYCHIC/FLYING
Cave,SPECIES_SILICOBRA,Silicobra,NATIONAL_DEX_SILICOBRA,GROUND
Cave,SPECIES_SINISTCHA_UNREMARKABLE,Sinistcha,NATIONAL_DEX_SINISTCHA,GRASS/GHOST
Cave,SPECIES_SINISTEA_PHONY,Sinistea,NATIONAL_DEX_SINISTEA,GHOST
Cave,SPECIES_SKARMORY,Skarmory,NATIONAL_DEX_SKARMORY,STEEL/FLYING
Cave,SPECIES_SKELEDIRGE,Skeledirge,NATIONAL_DEX_SKELEDIRGE,FIRE/GHOST
Cave,SPECIES_SKORUPI,Skorupi,NATIONAL_DEX_SKORUPI,POISON/BUG
Cave,SPECIES_SKRELP,Skrelp,NATIONAL_DEX_SKRELP,POISON/WATER
Cave,SPECIES_SKUNTANK,Skuntank,NATIONAL_DEX_SKUNTANK,POISON/DARK
Cave,SPECIES_SLIGGOO,Sliggoo,NATIONAL_DEX_SLIGGOO,DRAGON
Cave,SPECIES_SLOWBRO,Slowbro,NATIONAL_DEX_SLOWBRO,WATER/PSYCHIC
Cave,SPECIES_SLOWKING,Slowking,NATIONAL_DEX_SLOWKING,WATER/PSYCHIC
Cave,SPECIES_SLOWPOKE,Slowpoke,NATIONAL_DEX_SLOWPOKE,WATER/PSYCHIC
Cave,SPECIES_SMOOCHUM,Smoochum,NATIONAL_DEX_SMOOCHUM,ICE/PSYCHIC
Cave,SPECIES_SNEASEL,Sneasel,NATIONAL_DEX_SNEASEL,DARK/ICE
Cave,SPECIES_SNEASLER,Sneasler,NATIONAL_DEX_SNEASLER,FIGHTING/POISON
Cave,SPECIES_SOLOSIS,Solosis,NATIONAL_DEX_SOLOSIS,PSYCHIC
Cave,SPECIES_SOLROCK,Solrock,NATIONAL_DEX_SOLROCK,ROCK/PSYCHIC
Cave,SPECIES_SPINARAK,Spinarak,NATIONAL_DEX_SPINARAK,BUG/POISON
Cave,SPECIES_SPIRITOMB,Spiritomb,NATIONAL_DEX_SPIRITOMB,GHOST/DARK
Cave,SPECIES_SPOINK,Spoink,NATIONAL_DEX_SPOINK,PSYCHIC
Cave,SPECIES_STARMIE,Starmie,NATIONAL_DEX_STARMIE,WATER/PSYCHIC
Cave,SPECIES_STEELIX,Steelix,NATIONAL_DEX_STEELIX,STEEL/GROUND
Cave,SPECIES_STONJOURNER,Stonjourner,NATIONAL_DEX_STONJOURNER,ROCK
Cave,SPECIES_STUNFISK,Stunfisk,NATIONAL_DEX_STUNFISK,GROUND/ELECTRIC
Cave,SPECIES_STUNKY,Stunky,NATIONAL_DEX_STUNKY,POISON/DARK
Cave,SPECIES_SUDOWOODO,Sudowoodo,NATIONAL_DEX_SUDOWOODO,ROCK
Cave,SPECIES_SWALOT,Swalot,NATIONAL_DEX_SWALOT,POISON
Cave,SPECIES_SWAMPERT,Swampert,NATIONAL_DEX_SWAMPERT,WATER/GROUND
Cave,SPECIES_SWINUB,Swinub,NATIONAL_DEX_SWINUB,ICE/GROUND
Cave,SPECIES_SWOOBAT,Swoobat,NATIONAL_DEX_SWOOBAT,PSYCHIC/FLYING
Cave,SPECIES_TATSUGIRI_CURLY,Tatsugiri,NATIONAL_DEX_TATSUGIRI,DRAGON/WATER
Cave,SPECIES_TENTACOOL,Tentacool,NATIONAL_DEX_TENTACOOL,WATER/POISON
Cave,SPECIES_TENTACRUEL,Tentacruel,NATIONAL_DEX_TENTACRUEL,WATER/POISON
Cave,SPECIES_THIEVUL,Thievul,NATIONAL_DEX_THIEVUL,DARK
Cave,SPECIES_TINKATINK,Tinkatink,NATIONAL_DEX_TINKATINK,FAIRY/STEEL
Cave,SPECIES_TINKATON,Tinkaton,NATIONAL_DEX_TINKATON,FAIRY/STEEL
Cave,SPECIES_TINKATUFF,Tinkatuff,NATIONAL_DEX_TINKATUFF,FAIRY/STEEL
Cave,SPECIES_TIRTOUGA,Tirtouga,NATIONAL_DEX_TIRTOUGA,WATER/ROCK
Cave,SPECIES_TOEDSCOOL,Toedscool,NATIONAL_DEX_TOEDSCOOL,GROUND/GRASS
Cave,SPECIES_TOEDSCRUEL,Toedscruel,NATIONAL_DEX_TOEDSCRUEL,GROUND/GRASS
Cave,SPECIES_TOGEDEMARU,Togedemaru,NATIONAL_DEX_TOGEDEMARU,ELECTRIC/STEEL
Cave,SPECIES_TORTERRA,Torterra,NATIONAL_DEX_TORTERRA,GRASS/GROUND
Cave,SPECIES_TOXAPEX,Toxapex,NATIONAL_DEX_TOXAPEX,POISON/WATER
Cave,SPECIES_TOXEL,Toxel,NATIONAL_DEX_TOXEL,ELECTRIC/POISON
Cave,SPECIES_TOXICROAK,Toxicroak,NATIONAL_DEX_TOXICROAK,POISON/FIGHTING
Cave,SPECIES_TOXTRICITY_AMPED,Toxtricity,NATIONAL_DEX_TOXTRICITY,ELECTRIC/POISON
Cave,SPECIES_TRAPINCH,Trapinch,NATIONAL_DEX_TRAPINCH,GROUND
Cave,SPECIES_TREVENANT,Trevenant,NATIONAL_DEX_TREVENANT,GHOST/GRASS
Cave,SPECIES_TRUBBISH,Trubbish,NATIONAL_DEX_TRUBBISH,POISON
Cave,SPECIES_TURTONATOR,Turtonator,NATIONAL_DEX_TURTONATOR,FIRE/DRAGON
Cave,SPECIES_TYRANITAR,Tyranitar,NATIONAL_DEX_TYRANITAR,ROCK/DARK
Cave,SPECIES_TYRANTRUM,Tyrantrum,NATIONAL_DEX_TYRANTRUM,ROCK/DRAGON
Cave,SPECIES_TYRUNT,Tyrunt,NATIONAL_DEX_TYRUNT,ROCK/DRAGON
Cave,SPECIES_UMBREON,Umbreon,NATIONAL_DEX_UMBREON,DARK
Cave,SPECIES_UNOWN,Unown,NATIONAL_DEX_UNOWN,PSYCHIC
Cave,SPECIES_URSALUNA,Ursaluna,NATIONAL_DEX_URSALUNA,GROUND/NORMAL
Cave,SPECIES_URSHIFU_SINGLE_STRIKE,Urshifu,NATIONAL_DEX_URSHIFU,FIGHTING/DARK
Cave,SPECIES_VAROOM,Varoom,NATIONAL_DEX_VAROOM,STEEL/POISON
Cave,SPECIES_VELUZA,Veluza,NATIONAL_DEX_VELUZA,WATER/PSYCHIC
Cave,SPECIES_VENIPEDE,Venipede,NATIONAL_DEX_VENIPEDE,BUG/POISON
Cave,SPECIES_VENOMOTH,Venomoth,NATIONAL_DEX_VENOMOTH,BUG/POISON
Cave,SPECIES_VENONAT,Venonat,NATIONAL_DEX_VENONAT,BUG/POISON
Cave,SPECIES_VENUSAUR,Venusaur,NATIONAL_DEX_VENUSAUR,GRASS/POISON
Cave,SPECIES_VIBRAVA,Vibrava,NATIONAL_DEX_VIBRAVA,GROUND/DRAGON
Cave,SPECIES_VICTREEBEL,Victreebel,NATIONAL_DEX_VICTREEBEL,GRASS/POISON
Cave,SPECIES_VILEPLUME,Vileplume,NATIONAL_DEX_VILEPLUME,GRASS/POISON
